timestamp,temperature_2m,rain,wind_speed_10m
2025-10-05 06:00:00+00:00,9.7,0.0,20.11656
2025-10-05 07:00:00+00:00,10.0,0.1,21.90534
2025-10-05 08:00:00+00:00,10.0,0.4,19.219584
2025-10-05 09:00:00+00:00,10.75,0.1,19.229696
2025-10-05 10:00:00+00:00,12.0,0.1,24.152887
2025-10-05 11:00:00+00:00,11.15,0.4,21.734581
2025-10-05 12:00:00+00:00,12.6,0.1,22.50072
2025-10-05 13:00:00+00:00,12.35,2.7,18.13003
2025-10-05 14:00:00+00:00,12.7,0.1,20.625517
2025-10-05 15:00:00+00:00,13.0,0.0,19.483284
2025-10-05 16:00:00+00:00,12.6,0.0,16.284779
2025-10-05 17:00:00+00:00,11.85,0.0,15.463244
2025-10-05 18:00:00+00:00,11.3,0.0,15.376045
2025-10-05 19:00:00+00:00,10.8,0.0,15.130711
2025-10-05 20:00:00+00:00,10.5,0.1,13.462749
2025-10-05 21:00:00+00:00,10.2,0.0,13.538345
2025-10-05 22:00:00+00:00,10.15,0.0,15.697197
2025-10-05 23:00:00+00:00,9.85,0.0,16.5776
2025-10-06 00:00:00+00:00,9.95,0.0,14.761098
2025-10-06 01:00:00+00:00,9.5,0.2,15.629971
2025-10-06 02:00:00+00:00,9.2,0.1,16.782528
2025-10-06 03:00:00+00:00,9.0,0.0,17.339897
2025-10-06 04:00:00+00:00,8.7,0.0,17.10284
2025-10-06 05:00:00+00:00,8.55,0.0,17.318394
2025-10-06 06:00:00+00:00,9.7,0.0,15.627897
2025-10-06 07:00:00+00:00,10.0,0.0,15.580141
2025-10-06 08:00:00+00:00,10.65,0.0,19.229694
2025-10-06 09:00:00+00:00,11.5,0.0,18.58451
2025-10-06 10:00:00+00:00,12.2,0.1,17.95765
2025-10-06 11:00:00+00:00,13.0,0.1,19.098671
2025-10-06 12:00:00+00:00,13.8,0.1,20.398058
2025-10-06 13:00:00+00:00,13.45,0.1,18.016191
2025-10-06 14:00:00+00:00,13.05,0.1,14.634343
2025-10-06 15:00:00+00:00,12.35,0.6,14.628807
2025-10-06 16:00:00+00:00,11.8,0.5,13.479583
2025-10-06 17:00:00+00:00,11.45,0.3,12.599998
2025-10-06 18:00:00+00:00,10.95,0.2,13.755579
2025-10-06 19:00:00+00:00,10.8,0.2,12.984975
2025-10-06 20:00:00+00:00,10.6,0.4,11.599879
2025-10-06 21:00:00+00:00,10.65,0.5,12.229406
2025-10-06 22:00:00+00:00,10.8,0.1,13.246826
2025-10-06 23:00:00+00:00,10.8,0.0,12.730467
2025-10-07 00:00:00+00:00,10.8,0.0,11.966954
2025-10-07 01:00:00+00:00,10.9,0.0,11.712454
2025-10-07 02:00:00+00:00,10.9,0.0,10.957846
2025-10-07 03:00:00+00:00,10.95,0.0,9.82114
2025-10-07 04:00:00+00:00,11.0,0.0,9.449572
2025-10-07 05:00:00+00:00,11.05,0.0,9.5535755
2025-10-07 06:00:00+00:00,11.25,0.0,10.310402
2025-10-07 07:00:00+00:00,11.95,0.0,9.931042
2025-10-07 08:00:00+00:00,12.65,0.0,8.281956
2025-10-07 09:00:00+00:00,13.35,0.0,9.648067
2025-10-07 10:00:00+00:00,14.0,0.0,9.600937
2025-10-07 11:00:00+00:00,14.45,0.0,8.133928
2025-10-07 12:00:00+00:00,14.8,0.0,6.8423676
2025-10-07 13:00:00+00:00,15.35,0.0,5.7515564
2025-10-07 14:00:00+00:00,15.5,0.0,4.0249224
2025-10-07 15:00:00+00:00,15.55,0.0,0.9693296
2025-10-07 16:00:00+00:00,15.25,0.0,2.2553935
2025-10-07 17:00:00+00:00,13.4,0.0,2.968636
2025-10-07 18:00:00+00:00,13.0,0.0,6.3639607
2025-10-07 19:00:00+00:00,12.6,0.0,6.698806
2025-10-07 20:00:00+00:00,11.95,0.0,7.562142
2025-10-07 21:00:00+00:00,11.5,0.0,8.32877
2025-10-07 22:00:00+00:00,11.05,0.0,8.936778
2025-10-07 23:00:00+00:00,10.65,0.0,8.967541
2025-10-08 00:00:00+00:00,10.65,0.0,9.605998
2025-10-08 01:00:00+00:00,10.7,0.0,8.197414
2025-10-08 02:00:00+00:00,10.4,0.0,7.6473517
2025-10-08 03:00:00+00:00,10.0,0.0,8.322932
2025-10-08 04:00:00+00:00,9.7,0.0,7.748368
2025-10-08 05:00:00+00:00,9.4,0.0,4.1046314
2025-10-08 06:00:00+00:00,9.1,0.0,3.096837
2025-10-08 07:00:00+00:00,10.05,0.0,1.9469976
2025-10-08 08:00:00+00:00,11.1,0.0,1.0182338
2025-10-08 09:00:00+00:00,12.7,0.0,2.50064
2025-10-08 10:00:00+00:00,14.35,0.0,2.9024127
2025-10-08 11:00:00+00:00,15.8,0.0,2.657668
2025-10-08 12:00:00+00:00,16.15,0.0,0.56920993
2025-10-08 13:00:00+00:00,16.9,0.0,2.1674871
2025-10-08 14:00:00+00:00,17.45,0.0,3.4763772
2025-10-08 15:00:00+00:00,17.45,0.0,3.4388947
2025-10-08 16:00:00+00:00,16.45,0.0,1.5484185
2025-10-08 17:00:00+00:00,14.2,0.0,4.5891175
2025-10-08 18:00:00+00:00,13.85,0.0,8.827344
2025-10-08 19:00:00+00:00,13.7,0.0,6.0077944
2025-10-08 20:00:00+00:00,13.4,0.0,3.0758414
2025-10-08 21:00:00+00:00,13.3,0.0,1.609969
2025-10-08 22:00:00+00:00,13.25,0.0,1.7076298
